train_dice,train_iou,train_precision,train_accuracy,train_recall,train_specificity,train_auc_score,train_loss,val_dice,val_iou,val_precision,val_accuracy,val_recall,val_specificity,val_auc_score,val_loss,best_val_dice
0.8172865673001425,0.696971924867571,0.7594375,0.9726874999999999,0.889875,0.889875,0.934223007679559,0.7556332726728412,0.9117549106421424,0.8396669080813444,0.8854285714285715,0.9949999999999999,0.9430000000000002,0.9963571428571429,0.969726632370378,0.6122322763715472,0.962047490965037
0.8923546334351353,0.8057387020550202,0.852875,0.98475,0.935875,0.935875,0.9621035505877282,0.7205575241251334,0.9216888611514694,0.856003147003473,0.8886428571428572,0.9957142857142857,0.9588571428571427,0.9967142857142856,0.9778567115208219,0.6126442083290645,0.962047490965037
0.9112742163185932,0.8371091135114586,0.878375,0.9878125,0.9466874999999999,0.9466874999999999,0.968703828091995,0.7125077623302181,0.9284511281431926,0.8682689465293892,0.940857142857143,0.9962857142857142,0.9174285714285715,0.9982857142857143,0.9578992206385671,0.6117664320128304,0.962047490965037
0.9222826117924099,0.8558468969242579,0.89525,0.989375,0.9512499999999999,0.9512499999999999,0.9715953794305434,0.7085514857313266,0.9323973035493747,0.8750113875147635,0.9045714285714287,0.9962142857142856,0.9641428571428571,0.997142857142857,0.9806643113730231,0.6123058285032,0.962047490965037
0.9315631719705939,0.8719638335337592,0.908625,0.9905625,0.9558125,0.9558125,0.9745102942868853,0.70504752165068,0.9424925025452093,0.8924032194253656,0.9240714285714287,0.9969285714285713,0.9630714285714285,0.9979285714285714,0.9804451288455528,0.6117988526821136,0.962047490965037
0.9381746466717547,0.8835604133402011,0.918,0.9915625,0.9591249999999999,0.9591249999999999,0.9765254224398352,0.7018921251943455,0.9413217535328415,0.8903037873951919,0.9199285714285714,0.9968571428571427,0.9650714285714287,0.9977142857142857,0.9813897971385357,0.6117914233888898,0.962047490965037
0.9409975374836873,0.8885971531535675,0.9218125,0.9919374999999999,0.9611249999999999,0.9611249999999999,0.9776120263443173,0.7007086444328265,0.9514137169103478,0.9083470642468041,0.9394285714285714,0.9974285714285713,0.9646428571428569,0.9980714285714287,0.9813334349850648,0.6117994061538151,0.962047490965037
0.9447554536515219,0.8953093259466887,0.927,0.9924999999999999,0.9631875,0.9631875,0.9789285208390607,0.6985778104340592,0.9455899373477409,0.8979659905550877,0.9302142857142857,0.997142857142857,0.9624285714285714,0.9979999999999999,0.980253550554644,0.6117591091564724,0.962047490965037
0.9478250013353571,0.9008395116286814,0.9305625000000001,0.992875,0.9655624999999999,0.9655624999999999,0.9802253200887777,0.6984204751498702,0.9570805651049027,0.918342347131906,0.9464999999999998,0.9975714285714286,0.9684285714285713,0.9984285714285717,0.9834790977385441,0.6117647205080304,0.962047490965037
0.9499232176359893,0.9046374847090805,0.9335625000000001,0.9931875,0.9668749999999999,0.9668749999999999,0.9809614090197099,0.6974971389082905,0.9463926014276224,0.8999055567507847,0.9294285714285715,0.997142857142857,0.9657857142857142,0.9981428571428573,0.9818784580117077,0.6117630473205021,0.962047490965037
