train_dice,train_iou,train_precision,train_accuracy,train_recall,train_specificity,train_auc_score,train_loss,val_dice,val_iou,val_precision,val_accuracy,val_recall,val_specificity,val_auc_score,val_loss,best_val_dice
0.44433348093334873,0.31172123486665415,0.4629285714285714,0.9714285714285714,0.44278571428571434,0.44278571428571434,0.7148478726205613,1.8588364117607774,0.6145186255410712,0.48718764643350865,0.628,0.9982857142857144,0.7137142857142855,0.9995714285714287,0.8566645026331001,-inf,0.7052978893783559
0.660045154918083,0.4930440766199077,0.6587142857142858,0.9801428571428571,0.6622142857142858,0.6622142857142858,0.8259245867272692,1.6634371759129218,0.6097292644432745,0.47750454175307006,0.6277857142857144,0.9983571428571428,0.7102142857142857,0.9996428571428572,0.8548817038751578,-inf,0.7052978893783559
0.7023988308476161,0.5415839290476095,0.7056428571428571,0.9824285714285715,0.6997142857142856,0.6997142857142856,0.84534979695165,1.6306132238535653,0.6438263992568539,0.5197775656194481,0.6391428571428571,0.9985,0.7549285714285714,0.9994285714285713,0.8770920982227121,-inf,0.7052978893783559
0.7163068109903529,0.5582491609458623,0.7150714285714285,0.9827857142857143,0.7178571428571427,0.7178571428571427,0.85452221585862,1.6171454337989393,0.6693886742176256,0.5494509977164918,0.6964285714285714,0.9986428571428573,0.7417857142857143,0.999642857142857,0.8706793850746248,-inf,0.7052978893783559
0.7327773369573806,0.578450904657661,0.7273571428571428,0.9835714285714285,0.7383571428571428,0.7383571428571428,0.864934899275182,1.6004516114183025,0.6415303757704994,0.5150258220031484,0.6285714285714284,0.9985714285714286,0.774,0.9995,0.8867494379363724,-inf,0.7052978893783559
0.7332389326435514,0.579127862079973,0.7280714285714287,0.9845714285714287,0.7390714285714285,0.7390714285714285,0.8654624388749329,1.5955047201745363,0.6255571150464109,0.4983559803387453,0.6332142857142857,0.9985,0.7562142857142857,0.9995,0.8777772895231336,-inf,0.7052978893783559
0.7449189564889384,0.593788450156237,0.7370714285714285,0.9845714285714285,0.7537142857142857,0.7537142857142857,0.8726862398341538,1.5851373528136692,0.6384959706853678,0.5127287250414018,0.6865,0.9985,0.7042857142857143,0.9997857142857143,0.8519160521877474,-inf,0.7052978893783559
0.7585579307192244,0.6111548924556703,0.7547857142857143,0.9858571428571429,0.7627142857142857,0.7627142857142857,0.8776862292045282,1.5729441228367036,0.6355376571811647,0.5107324392974456,0.6695000000000001,0.9984285714285716,0.7272857142857144,0.9995714285714286,0.8633644268157006,-inf,0.7052978893783559
0.7611691866675266,0.6146468317961836,0.7531428571428572,0.985857142857143,0.7700714285714285,0.7700714285714285,0.8812186492356984,1.5693793390275668,0.6728318282872513,0.5505783631133573,0.6916428571428571,0.9987142857142858,0.7615714285714288,0.999642857142857,0.8805672828340879,-inf,0.7052978893783559
0.764375465830174,0.6189995990022618,0.7565000000000001,0.9860714285714287,0.7730714285714286,0.7730714285714286,0.8827600000433377,1.5687184668722605,0.6515213837413185,0.5333494134627733,0.7017857142857143,0.9984285714285716,0.7362142857142858,0.999642857142857,0.8679178075428624,-inf,0.7052978893783559
