train_dice,train_iou,train_precision,train_accuracy,train_recall,train_specificity,train_auc_score,train_loss,val_dice,val_iou,val_precision,val_accuracy,val_recall,val_specificity,val_auc_score,val_loss,best_val_dice
0.8928037437036769,0.8104715075281476,0.9310977443609021,0.9919022556390977,0.8587669172932331,0.8587669172932331,0.17845934689782625,0.6688933835107572,0.921671121114348,0.8583088752442298,0.9442857142857143,0.995,0.9055714285714286,0.9985714285714286,0.21692771664543856,0.6120009294578007,0.95660962289124
0.941706944635736,0.8899758209410082,0.9615789473684211,0.9958195488721806,0.9227067669172933,0.9227067669172933,0.24336508834538656,0.6575218992013458,0.9222354998614853,0.8573497065640083,0.9681428571428571,0.9955,0.8820714285714286,0.9991428571428572,0.37816973665450526,0.6117618296827588,0.95660962289124
0.9510815787697361,0.9067787217232178,0.967563909774436,0.9965263157894738,0.935203007518797,0.935203007518797,0.30222188884977347,0.655549061640897,0.942883177195793,0.8929535561825521,0.9512857142857144,0.9969285714285713,0.9362142857142857,0.9984285714285714,0.5157454392356832,0.6118280759879521,0.95660962289124
0.9557389558240402,0.9152786467824787,0.9701503759398497,0.996827067669173,0.9417593984962406,0.9417593984962406,0.29412170874770693,0.6545518344760239,0.9527524280543387,0.9103148275479881,0.9641428571428571,0.9973571428571427,0.9422142857142858,0.999,0.34801906550987216,0.6117609994752067,0.95660962289124
0.9588578416064609,0.9210104700172959,0.9722857142857142,0.997,0.945751879699248,0.945751879699248,0.30797762596818284,0.6538431264088911,0.9457345220783365,0.8983317863498134,0.9643571428571428,0.9969285714285713,0.929142857142857,0.998857142857143,0.4600953458200259,0.6117663936955589,0.95660962289124
0.9609685454390171,0.9249043006160359,0.9738872180451127,0.9971954887218046,0.948375939849624,0.948375939849624,0.2864902144323406,0.6533897434367264,0.9502966024017606,0.9062630953945453,0.9664285714285714,0.9972142857142856,0.9358571428571428,0.999,0.3997265130588265,0.6122757111276899,0.95660962289124
0.962218575676125,0.9272211161054699,0.9743007518796992,0.9972932330827069,0.9504586466165412,0.9504586466165412,0.31110606746371405,0.653130228554155,0.9529747049427203,0.9109817749071709,0.9624285714285714,0.9973571428571427,0.9443571428571428,0.9989285714285715,0.4363622530542192,0.6117521822452545,0.95660962289124
0.9632865822343685,0.9292064190112935,0.9750375939849625,0.9973609022556393,0.9517819548872181,0.9517819548872181,0.317282081498322,0.6528362845140525,0.933639803736488,0.8805812049324515,0.9202857142857142,0.9967857142857143,0.9551428571428572,0.9978571428571428,0.29045692022305214,0.6117571081433978,0.95660962289124
0.9642374274945481,0.9309738178630306,0.9755338345864663,0.9974962406015038,0.9532030075187968,0.9532030075187968,0.31253347036604284,0.6527010101346715,0.9531829579412875,0.9113292833203295,0.9581428571428573,0.9975714285714284,0.9492142857142857,0.998857142857143,0.597750721240199,0.6117946590696063,0.95660962289124
0.965727294143425,0.9337499960054298,0.9762857142857143,0.9976015037593988,0.955421052631579,0.955421052631579,0.3449989101432364,0.6524704063396655,0.9342076301398144,0.8782443154338394,0.9632142857142857,0.9961428571428571,0.9082857142857143,0.9989285714285715,0.6784758595538529,0.61187025478908,0.95660962289124
