train_dice,train_iou,train_precision,train_accuracy,train_recall,train_specificity,train_auc_score,train_loss,val_dice,val_iou,val_precision,val_accuracy,val_recall,val_specificity,val_auc_score,val_loss,best_val_dice
0.7301125642055996,0.5858648744923765,0.7199642857142855,0.9871428571428572,0.7593928571428571,0.7593928571428571,0.8751778019796869,1.4336880036053203,0.6876335746212217,0.5610728586681039,0.6951428571428571,0.9986428571428573,0.7866428571428571,0.9997142857142858,0.8931211512965858,-inf,0.7428891640975864
0.8049427455298899,0.6738662592156143,0.7991071428571427,0.9935357142857143,0.8114642857142859,0.8114642857142859,0.9039688818344846,1.3562364055490008,0.6724666894607,0.5518440805863721,0.6668571428571429,0.9985714285714286,0.7972857142857144,0.9996428571428572,0.8983997696689459,-inf,0.7428891640975864
0.8229685711508924,0.6993877103896196,0.8161428571428572,0.9940714285714286,0.8302499999999998,0.8302499999999998,0.9135607907221531,1.3400500632467724,0.6978488457702346,0.5730706393493306,0.7178571428571427,0.9986428571428573,0.7761428571428571,0.9997142857142858,0.8878456739783723,-inf,0.7428891640975864
0.8362830298266001,0.7188639263950296,0.8249285714285717,0.9946071428571429,0.8483571428571428,0.8483571428571428,0.9226884892291,1.3290643514520455,0.6435448075947476,0.5271806924602062,0.6577142857142857,0.9984285714285716,0.7713571428571429,0.9995,0.885349857170996,-inf,0.7428891640975864
0.8481754439637624,0.7365479542123007,0.8300714285714286,0.994857142857143,0.8672500000000001,0.8672500000000001,0.9321081011083224,1.3180275150606422,0.6819642888771179,0.5594767117774463,0.6769285714285714,0.9987142857142858,0.7877142857142855,0.9995714285714286,0.8935775395374225,-inf,0.7428891640975864
0.8549679546351469,0.7467691716196416,0.836535714285714,0.995107142857143,0.8743928571428572,0.8743928571428572,0.9357803226604832,1.3148656153151779,0.6675273139650372,0.5324958666628455,0.6580714285714286,0.9985714285714286,0.793,0.9995,0.8962653256837836,-inf,0.7428891640975864
0.8596285321622817,0.7539766502663038,0.8429642857142856,0.9953214285714286,0.8771785714285715,0.8771785714285715,0.9372184834234935,1.3084597865639087,0.6888829289526106,0.5631831326212147,0.6911428571428572,0.9986428571428573,0.7682142857142855,0.9996428571428572,0.8839002876237977,-inf,0.7428891640975864
0.8621397162661684,0.7577581722641293,0.845,0.9954642857142856,0.8801071428571428,0.8801071428571428,0.9387009832444659,1.3072972248910237,0.6951472212871551,0.5698386703177196,0.6967857142857142,0.998857142857143,0.7867857142857143,0.9996428571428572,0.8931651378865599,-inf,0.7428891640975864
0.8644172025377336,0.7613978890704594,0.846857142857143,0.9954642857142859,0.8828928571428571,0.8828928571428571,0.9401632975696926,1.3032527898140505,0.6726847326391401,0.5461355827150235,0.6477857142857142,0.9986428571428573,0.8297142857142858,0.9995,0.9145513951594765,-inf,0.7428891640975864
0.8687713174458882,0.7680816973385465,0.8512142857142857,0.995642857142857,0.8871785714285714,0.8871785714285714,0.942278159311542,1.3021925703603394,0.6792435432220362,0.5510118487833563,0.6762857142857143,0.9986428571428573,0.7805714285714285,0.9995,0.8899822499644535,-inf,0.7428891640975864
0.8693471946825916,0.7689625992899672,0.8528214285714286,0.9956428571428572,0.8867499999999999,0.8867499999999999,0.9420657271219763,1.3010648437401875,0.6945950600784617,0.5694962757132467,0.6882857142857143,0.9986428571428573,0.8062857142857143,0.9995714285714286,0.9028588975588957,-inf,0.7428891640975864
0.8698041952032434,0.7696921133499325,0.8532857142857141,0.9957142857142856,0.8870714285714286,0.8870714285714286,0.9422855953516903,1.3002627255762516,0.6917732498314287,0.5655000192878277,0.7026428571428572,0.9987142857142858,0.7643571428571431,0.9996428571428572,0.881932294587748,-inf,0.7428891640975864
0.8749002088036946,0.7777194198757139,0.860607142857143,0.9958571428571428,0.8898571428571429,0.8898571428571429,0.9437345736643993,1.296797234174751,0.68617046454874,0.559786973068636,0.6851428571428572,0.9987142857142858,0.7943571428571429,0.9995,0.8968897755206161,-inf,0.7428891640975864
0.8735457807492694,0.775643421275319,0.8580000000000002,0.9958214285714284,0.8897499999999999,0.8897499999999999,0.9436689649061117,1.2967331217969356,0.6854723081333068,0.5644026859593733,0.7016428571428571,0.9986428571428573,0.7564285714285716,0.9997142857142858,0.877989424764038,-inf,0.7428891640975864
0.8742548793357079,0.7767911557906608,0.857642857142857,0.9957857142857142,0.8918214285714284,0.8918214285714284,0.9446481318647698,1.295359732170089,0.692909554265236,0.5732685358168623,0.7016428571428573,0.9987857142857143,0.7709285714285715,0.9995714285714287,0.8851899296324452,-inf,0.7428891640975864
0.8772583940772762,0.7814597671126685,0.8627857142857142,0.9959285714285713,0.8924642857142857,0.8924642857142857,0.9450537300793813,1.294487406647935,0.6766161261729404,0.5521316329705811,0.6666428571428572,0.9986428571428573,0.8024285714285713,0.9995,0.9009238804790766,-inf,0.7428891640975864
0.8768312674908877,0.7807803000674983,0.8612500000000001,0.9959642857142855,0.89325,0.89325,0.945414594760255,1.293047370269996,0.6907678730499908,0.5662190956613815,0.7057142857142858,0.9986428571428573,0.7484285714285713,0.999642857142857,0.873980843717385,-inf,0.7428891640975864
0.879383850742494,0.7848817595150146,0.8613571428571428,0.9958928571428569,0.8983928571428572,0.8983928571428572,0.9479209615863347,1.2894740789723236,0.677651187388366,0.5551895162519341,0.6967857142857143,0.9986428571428573,0.7585,0.9997142857142858,0.8789812788854505,-inf,0.7428891640975864
0.8807971042678675,0.7870664953528678,0.864,0.9959285714285713,0.8983214285714288,0.8983214285714288,0.9479763838073315,1.2892665972717765,0.7022519957453132,0.5758273346984352,0.699642857142857,0.9987857142857143,0.7924285714285714,0.9995714285714286,0.89604554014831,-inf,0.7428891640975864
0.8844702868147903,0.7929499861430925,0.8694642857142857,0.9960714285714284,0.900107142857143,0.900107142857143,0.9489279637105493,1.286259905182991,0.6923183954906375,0.5658143395549724,0.6913571428571428,0.9986428571428573,0.7893571428571429,0.9995714285714286,0.8944197085606685,-inf,0.7428891640975864
0.8869442360092135,0.7969478338721308,0.8734285714285716,0.9961785714285712,0.9009285714285714,0.9009285714285714,0.9494107060701603,1.2849621606825974,0.7039442105515868,0.5721927533519079,0.6851428571428572,0.9986428571428573,0.8088571428571429,0.9995714285714286,0.9040960165640571,-inf,0.7428891640975864
0.8830650225546999,0.7907649883007525,0.8667857142857142,0.996142857142857,0.9002142857142857,0.9002142857142857,0.9489209024342661,1.287653646633333,0.7098687084261097,0.5898656638037549,0.7291428571428572,0.9987857142857143,0.7607857142857143,0.999642857142857,0.8802206222247159,-inf,0.7428891640975864
0.8862876640446895,0.7959118313520787,0.870107142857143,0.996142857142857,0.9030357142857143,0.9030357142857143,0.9504265499177921,1.2853673334531233,0.7182600745592794,0.591637911944142,0.7017857142857142,0.9987857142857143,0.8177142857142858,0.9995,0.9086144371424018,-inf,0.7428891640975864
0.8875565553927264,0.797918450304423,0.8733928571428571,0.9962142857142855,0.9023571428571427,0.9023571428571427,0.9500852286173006,1.2834392154196494,0.7121897083883626,0.5865582062763944,0.7257142857142858,0.9987857142857143,0.7754285714285715,0.9998571428571429,0.8874959057970611,-inf,0.7428891640975864
