train_dice,train_iou,train_precision,train_accuracy,train_recall,train_specificity,train_auc_score,train_loss,val_dice,val_iou,val_precision,val_accuracy,val_recall,val_specificity,val_auc_score,val_loss,best_val_dice
0.1982942832444961,0.11060917289409651,0.11507142857142857,0.7360714285714287,0.7210000000000001,0.7210000000000001,0.7288984298721116,2.9908377552924503,0.6488454624323482,0.5108010253667423,0.6072142857142858,0.9882142857142858,0.8335714285714284,0.9926428571428572,0.9130740468462675,-inf,0.8009287562495767
0.24453616727439664,0.139352766580122,0.1425,0.7641785714285714,0.8599642857142858,0.8599642857142858,0.8097856966288252,2.011861532612317,0.7489303150964829,0.6282037043756595,0.7387142857142858,0.9932142857142855,0.8350714285714286,0.9965,0.9158503619994512,-inf,0.8009287562495767
0.2639981194560838,0.15218247010382452,0.15532142857142855,0.7829642857142859,0.8825357142857143,0.8825357142857143,0.830451250207071,1.714331206101544,0.7079039750144274,0.5836489454929111,0.6497142857142857,0.9924999999999997,0.8711428571428572,0.9948571428571429,0.9330104506545505,-inf,0.8009287562495767
0.6101964658294593,0.46738424659896094,0.5003928571428571,0.9324999999999999,0.8915714285714286,0.8915714285714286,0.9129600253354712,1.5709360271895014,0.6218424194953618,0.5011710605427019,0.5298571428571429,0.9889285714285714,0.9215,0.9900714285714286,0.9557469059757299,-inf,0.8009287562495767
0.8520883840878282,0.7425067803011126,0.8149642857142856,0.9864285714285714,0.8931071428571428,0.8931071428571428,0.9418804517651835,1.49886018853812,0.7414109014053054,0.623229612177117,0.6802142857142858,0.9936428571428572,0.8972142857142857,0.9956428571428572,0.9463625782689464,-inf,0.8009287562495767
0.8696252066936699,0.7694227394972246,0.8419285714285715,0.9880714285714285,0.8992142857142857,0.8992142857142857,0.9457080515163879,1.447497300813798,0.7584636555269093,0.6429122048684187,0.7171428571428571,0.9943571428571428,0.8820714285714286,0.9965714285714286,0.9392906635719939,-inf,0.8009287562495767
0.8753341408122761,0.778366718082241,0.8522142857142855,0.9887142857142858,0.8998928571428572,0.8998928571428572,0.9463257126147819,1.416522658073983,0.7572669665578455,0.6418463946658444,0.7257857142857144,0.9937142857142857,0.8655714285714288,0.9964285714285716,0.9309645146836069,-inf,0.8009287562495767
0.8809797941248847,0.7873662377043688,0.8593928571428572,0.9893571428571428,0.9038214285714287,0.9038214285714287,0.9484817147185423,1.3939069534138757,0.7710523043922726,0.6547961681134796,0.7585714285714286,0.994142857142857,0.8477857142857144,0.9971428571428572,0.9224419989283007,-inf,0.8009287562495767
0.8839354744002035,0.7920671176648144,0.8637142857142858,0.9895357142857144,0.9052499999999999,0.9052499999999999,0.9493234739933679,1.381323869668302,0.7680655457657698,0.654273049696443,0.7532142857142857,0.9943571428571428,0.8531428571428572,0.9974285714285716,0.9253044354596056,-inf,0.8009287562495767
0.8877798717766042,0.7983020749685413,0.8682142857142857,0.9898571428571428,0.9082857142857143,0.9082857142857143,0.9509475085480792,1.3692768365448835,0.7491525569422821,0.6373338863309493,0.7116428571428572,0.9945714285714286,0.8717142857142858,0.9966428571428573,0.9341878122564963,-inf,0.8009287562495767
